"Photon energy (eV)"    "Reflectivity"
           7.683465  8.645547e-09
           7.684462  8.630037e-09
           7.685459  8.614558e-09
           7.686457  8.599109e-09
           7.687454  8.583690e-09
           7.688451  8.568302e-09
           7.689448  8.552943e-09
           7.690446  8.537614e-09
           7.691443  8.522315e-09
           7.692440  8.507046e-09
           7.693438  8.491807e-09
           7.694435  8.476597e-09
           7.695432  8.461417e-09
           7.696430  8.446266e-09
           7.697427  8.431145e-09
           7.698424  8.416054e-09
           7.699421  8.400992e-09
           7.700419  8.385959e-09
           7.701416  8.370955e-09
           7.702413  8.355981e-09
           7.703411  8.341035e-09
           7.704408  8.326119e-09
           7.705405  8.311232e-09
           7.706403  8.296373e-09
           7.707400  8.281544e-09
           7.708397  8.266743e-09
           7.709395  8.251972e-09
           7.710392  8.237228e-09
           7.711389  8.222514e-09
           7.712386  8.207828e-09
           7.713384  8.193171e-09
           7.714381  8.178542e-09
           7.715378  8.163941e-09
           7.716376  8.149369e-09
           7.717373  8.134825e-09
           7.718370  8.120309e-09
           7.719368  8.105822e-09
           7.720365  8.091363e-09
           7.721362  8.076931e-09
           7.722359  8.062528e-09
           7.723357  8.048152e-09
           7.724354  8.033805e-09
           7.725351  8.019485e-09
           7.726349  8.005193e-09
           7.727346  7.990929e-09
           7.728343  7.976692e-09
           7.729341  7.962483e-09
           7.730338  7.948301e-09
           7.731335  7.934147e-09
           7.732332  7.920020e-09
           7.733330  7.905921e-09
           7.734327  7.891849e-09
           7.735324  7.877804e-09
           7.736322  7.863786e-09
           7.737319  7.849796e-09
           7.738316  7.835832e-09
           7.739314  7.821896e-09
           7.740311  7.807986e-09
           7.741308  7.794104e-09
           7.742306  7.780248e-09
           7.743303  7.766419e-09
           7.744300  7.752616e-09
           7.745297  7.738841e-09
           7.746295  7.725092e-09
           7.747292  7.711369e-09
           7.748289  7.697673e-09
           7.749287  7.684004e-09
           7.750284  7.670361e-09
           7.751281  7.656744e-09
           7.752279  7.643154e-09
           7.753276  7.629590e-09
           7.754273  7.616052e-09
           7.755270  7.602540e-09
           7.756268  7.589054e-09
           7.757265  7.575595e-09
           7.758262  7.562161e-09
           7.759260  7.548753e-09
           7.760257  7.535371e-09
           7.761254  7.522014e-09
           7.762252  7.508684e-09
           7.763249  7.495379e-09
           7.764246  7.482100e-09
           7.765243  7.468846e-09
           7.766241  7.455618e-09
           7.767238  7.442415e-09
           7.768235  7.429238e-09
           7.769233  7.416086e-09
           7.770230  7.402960e-09
           7.771227  7.389858e-09
           7.772225  7.376782e-09
           7.773222  7.363731e-09
           7.774219  7.350705e-09
           7.775217  7.337705e-09
           7.776214  7.324729e-09
           7.777211  7.311778e-09
           7.778208  7.298852e-09
           7.779206  7.285951e-09
           7.780203  7.273074e-09
           7.781200  7.260223e-09
           7.782198  7.247396e-09
           7.783195  7.234593e-09
           7.784192  7.221816e-09
           7.785190  7.209063e-09
           7.786187  7.196334e-09
           7.787184  7.183630e-09
           7.788181  7.170950e-09
           7.789179  7.158294e-09
           7.790176  7.145663e-09
           7.791173  7.133056e-09
           7.792171  7.120473e-09
           7.793168  7.107914e-09
           7.794165  7.095379e-09
           7.795163  7.082869e-09
           7.796160  7.070382e-09
           7.797157  7.057919e-09
           7.798154  7.045480e-09
           7.799152  7.033065e-09
           7.800149  7.020674e-09
           7.801146  7.008307e-09
           7.802144  6.995963e-09
           7.803141  6.983643e-09
           7.804138  6.971346e-09
           7.805136  6.959073e-09
           7.806133  6.946823e-09
           7.807130  6.934597e-09
           7.808128  6.922394e-09
           7.809125  6.910215e-09
           7.810122  6.898058e-09
           7.811119  6.885926e-09
           7.812117  6.873816e-09
           7.813114  6.861729e-09
           7.814111  6.849666e-09
           7.815109  6.837625e-09
           7.816106  6.825608e-09
           7.817103  6.813613e-09
           7.818101  6.801642e-09
           7.819098  6.789693e-09
           7.820095  6.777767e-09
           7.821092  6.765864e-09
           7.822090  6.753984e-09
           7.823087  6.742126e-09
           7.824084  6.730291e-09
           7.825082  6.718478e-09
           7.826079  6.706688e-09
           7.827076  6.694921e-09
           7.828074  6.683176e-09
           7.829071  6.671453e-09
           7.830068  6.659753e-09
           7.831065  6.648075e-09
           7.832063  6.636420e-09
           7.833060  6.624786e-09
           7.834057  6.613175e-09
           7.835055  6.601586e-09
           7.836052  6.590019e-09
           7.837049  6.578474e-09
           7.838047  6.566951e-09
           7.839044  6.555450e-09
           7.840041  6.543971e-09
           7.841039  6.532513e-09
           7.842036  6.521078e-09
           7.843033  6.509664e-09
           7.844030  6.498272e-09
           7.845028  6.486901e-09
           7.846025  6.475553e-09
           7.847022  6.464225e-09
           7.848020  6.452920e-09
           7.849017  6.441635e-09
           7.850014  6.430373e-09
           7.851012  6.419131e-09
           7.852009  6.407911e-09
           7.853006  6.396713e-09
           7.854003  6.385535e-09
           7.855001  6.374379e-09
           7.855998  6.363244e-09
           7.856995  6.352130e-09
           7.857993  6.341037e-09
           7.858990  6.329965e-09
           7.859987  6.318915e-09
           7.860985  6.307885e-09
           7.861982  6.296876e-09
           7.862979  6.285888e-09
           7.863976  6.274921e-09
           7.864974  6.263974e-09
           7.865971  6.253049e-09
           7.866968  6.242144e-09
           7.867966  6.231260e-09
           7.868963  6.220396e-09
           7.869960  6.209553e-09
           7.870958  6.198731e-09
           7.871955  6.187928e-09
           7.872952  6.177147e-09
           7.873950  6.166386e-09
           7.874947  6.155645e-09
           7.875944  6.144925e-09
           7.876941  6.134224e-09
           7.877939  6.123545e-09
           7.878936  6.112885e-09
           7.879933  6.102245e-09
           7.880931  6.091626e-09
           7.881928  6.081027e-09
           7.882925  6.070447e-09
           7.883923  6.059888e-09
           7.884920  6.049349e-09
           7.885917  6.038829e-09
           7.886914  6.028330e-09
           7.887912  6.017850e-09
           7.888909  6.007390e-09
           7.889906  5.996950e-09
           7.890904  5.986529e-09
           7.891901  5.976129e-09
           7.892898  5.965747e-09
           7.893896  5.955386e-09
           7.894893  5.945044e-09
           7.895890  5.934721e-09
           7.896887  5.924418e-09
           7.897885  5.914135e-09
           7.898882  5.903871e-09
           7.899879  5.893626e-09
           7.900877  5.883400e-09
           7.901874  5.873194e-09
           7.902871  5.863007e-09
           7.903869  5.852839e-09
           7.904866  5.842690e-09
           7.905863  5.832561e-09
           7.906861  5.822451e-09
           7.907858  5.812360e-09
           7.908855  5.802287e-09
           7.909852  5.792234e-09
           7.910850  5.782200e-09
           7.911847  5.772184e-09
           7.912844  5.762188e-09
           7.913842  5.752210e-09
           7.914839  5.742251e-09
           7.915836  5.732310e-09
           7.916834  5.722389e-09
           7.917831  5.712486e-09
           7.918828  5.702602e-09
           7.919825  5.692736e-09
           7.920823  5.682889e-09
           7.921820  5.673060e-09
           7.922817  5.663250e-09
           7.923815  5.653458e-09
           7.924812  5.643684e-09
           7.925809  5.633929e-09
           7.926807  5.624192e-09
           7.927804  5.614474e-09
           7.928801  5.604774e-09
           7.929798  5.595092e-09
           7.930796  5.585428e-09
           7.931793  5.575782e-09
           7.932790  5.566155e-09
           7.933788  5.556545e-09
           7.934785  5.546953e-09
           7.935782  5.537380e-09
           7.936780  5.527824e-09
           7.937777  5.518287e-09
           7.938774  5.508767e-09
           7.939772  5.499265e-09
           7.940769  5.489781e-09
           7.941766  5.480314e-09
           7.942763  5.470865e-09
           7.943761  5.461434e-09
           7.944758  5.452021e-09
           7.945755  5.442625e-09
           7.946753  5.433247e-09
           7.947750  5.423887e-09
           7.948747  5.414544e-09
           7.949745  5.405218e-09
           7.950742  5.395910e-09
           7.951739  5.386619e-09
           7.952736  5.377346e-09
           7.953734  5.368090e-09
           7.954731  5.358851e-09
           7.955728  5.349630e-09
           7.956726  5.340426e-09
           7.957723  5.331239e-09
           7.958720  5.322069e-09
           7.959718  5.312916e-09
           7.960715  5.303781e-09
           7.961712  5.294662e-09
           7.962709  5.285561e-09
           7.963707  5.276476e-09
           7.964704  5.267409e-09
           7.965701  5.258358e-09
           7.966699  5.249324e-09
           7.967696  5.240308e-09
           7.968693  5.231308e-09
           7.969691  5.222324e-09
           7.970688  5.213358e-09
           7.971685  5.204408e-09
           7.972683  5.195475e-09
           7.973680  5.186559e-09
           7.974677  5.177659e-09
           7.975674  5.168776e-09
           7.976672  5.159909e-09
           7.977669  5.151059e-09
           7.978666  5.142225e-09
           7.979664  5.133408e-09
           7.980661  5.124607e-09
           7.981658  5.115823e-09
           7.982656  5.107055e-09
           7.983653  5.098303e-09
           7.984650  5.089568e-09
           7.985647  5.080849e-09
           7.986645  5.072146e-09
           7.987642  5.063460e-09
           7.988639  5.054790e-09
           7.989637  5.046136e-09
           7.990634  5.037498e-09
           7.991631  5.028876e-09
           7.992629  5.020270e-09
           7.993626  5.011680e-09
           7.994623  5.003106e-09
           7.995620  4.994548e-09
           7.996618  4.986006e-09
           7.997615  4.977479e-09
           7.998612  4.968969e-09
           7.999610  4.960474e-09
           8.000607  4.951995e-09
           8.001604  4.943532e-09
           8.002602  4.935085e-09
           8.003599  4.926653e-09
           8.004596  4.918237e-09
           8.005594  4.909836e-09
           8.006591  4.901451e-09
           8.007588  4.893082e-09
